week,month,year,TEHSILS,TOTAL SPOTS VISITED,TOTAL AREA VISITED,temperature_2m_mean,temperature_2m_max,temperature_2m_min,dew_point_2m_mean,daily_gdd,weekly_gdd,cumulative_gdd,N,P,K,humidity,ph,rainfall,W. FLY (%),JASSID (%),THRIPS (%),M.BUG (%),MITES (%),APHIDS (%),DUSKY COTTON BUG (%),SBW (%),PBW (%),ABW (%),Army Worm (%)
4,8,2023,haroon abad,112,485.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,108.0,138.0,39.0,14.44008871,7.358974541,76.64128258,15.178571428571427,10.357142857142856,0.0,7.142857142857142,0.0,0.0,0.0,0.0,7.946428571428572,0.0,2.410714285714286
4,8,2023,fort abbas,112,480.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,4.0,14.0,47.0,81.54185044,7.762647875,168.0432282,15.982142857142856,11.160714285714286,0.0,4.821428571428572,0.0,0.0,0.0,0.0,7.946428571428572,0.0,0.8035714285714287
4,8,2023,minchinabad,103,431.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,74.0,52.0,48.0,64.00213929,8.868741443,109.8076178,13.203883495145629,10.388349514563105,0.0,1.8446601941747571,0.0,0.0,0.0,0.0,3.7864077669902914,0.0,0.0
4,8,2023,chishtian,112,593.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,22.0,18.0,38.0,63.58337146,6.451499764,23.65747461,15.178571428571427,7.142857142857142,0.0,4.017857142857143,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.8035714285714287
4,8,2023,rahim yar khan,124,687.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,91.0,126.0,52.0,90.84422164,9.45949344,66.35634104,16.93548387096774,3.225806451612903,1.935483870967742,8.46774193548387,0.0,0.0,0.0,0.6451612903225806,5.241935483870968,0.0,0.6451612903225806
4,8,2023,khan pur,121,475.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,12.0,46.0,38.0,81.17712085,5.832525853,109.8585753,17.768595041322314,1.4049586776859504,2.066115702479339,9.58677685950413,0.0,0.0,0.0,0.0,2.066115702479339,0.0,0.0
4,8,2023,liaquat pur,123,747.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,60.0,65.0,36.0,91.48889469,6.647765997,105.0776992,18.536585365853657,3.3333333333333335,0.6504065040650406,5.934959349593496,0.0,0.0,0.0,0.0,5.934959349593496,0.0,0.6504065040650406
4,8,2023,sadiqabad,116,600.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,113.0,45.0,27.0,43.02151392,6.81712422,67.06459777,17.06896551724138,0.7758620689655172,0.7758620689655172,7.413793103448276,0.0,0.0,0.0,0.0,4.482758620689655,0.0,0.0
4,8,2023,d.g. khan,159,615.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,63.0,43.0,19.0,55.53128131,6.641906353,90.988051,24.528301886792452,2.767295597484277,0.0,5.1572327044025155,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.8176100628930818
4,8,2023,taunsa,144,507.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,25.0,48.0,19.0,82.94164078,5.935336308,69.75734306,13.055555555555557,8.680555555555555,2.9166666666666665,2.9166666666666665,0.0,0.0,0.0,0.0,1.4583333333333333,0.0,0.4861111111111111
4,8,2023,kot chutta,137,532.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,89.0,6.0,47.0,45.03186173,6.566759102,99.72430835,35.18248175182482,0.5109489051094891,0.0,9.05109489051095,0.0,0.0,0.0,0.0,1.6058394160583942,0.0,0.5109489051094891
4,8,2023,muzaffargarh,165,594.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,86.0,45.0,15.0,94.96218673,6.399669044,51.26046418,15.454545454545453,1.8181818181818181,1.4545454545454546,10.666666666666668,0.0,0.0,0.0,0.0,6.969696969696971,0.0,0.0
4,8,2023,kot addu,156,536.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,19.0,51.0,201.0,83.44621709,6.195142279,53.15223123,12.756410256410255,3.2692307692307687,3.2692307692307687,6.153846153846153,0.0,0.0,0.0,0.0,6.153846153846153,0.0,0.3846153846153846
4,8,2023,ali pur,170,714.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,31.0,56.0,48.0,93.90741192,6.953439161,28.98574189,19.352941176470587,1.0588235294117647,0.0,11.058823529411764,0.0,0.0,0.0,0.0,10.35294117647059,0.0,0.0
4,8,2023,jatoi,160,699.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,77.0,47.0,19.0,85.83618191,6.793245417,42.19740397,20.3125,0.375,0.8125,14.4375,0.0,0.0,0.0,0.0,13.3125,0.0,0.0
4,8,2023,layyah,207,629.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,69.0,37.0,42.0,83.37011772,7.073453503,251.0549998,6.521739130434782,2.560386473429952,3.9613526570048303,2.318840579710145,0.0,0.0,0.0,0.0,2.801932367149758,0.0,0.0
4,8,2023,chobara,137,224.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,57.0,11.0,205.0,43.6672299,6.921993878,68.04039813,11.167883211678832,5.839416058394161,2.116788321167883,2.627737226277372,0.0,0.0,0.0,0.0,3.2116788321167884,0.0,0.0
4,8,2023,karor lal esan,189,399.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,108.0,64.0,41.0,84.34262707,6.348441469,117.229079,7.5661375661375665,2.2222222222222223,2.5396825396825395,3.9153439153439153,0.0,0.0,0.0,0.0,2.804232804232804,0.0,0.0
4,8,2023,rajanpur,160,589.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,74.0,35.0,40.0,80.15836264,6.980400905,242.8640342,35.1875,2.7500000000000004,0.0,17.5625,0.0,0.0,0.0,0.0,5.500000000000001,0.0,0.0
4,8,2023,jampur,145,463.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,109.0,77.0,24.0,60.09116626,6.9677596,44.08562546,41.37931034482759,3.793103448275862,0.0,10.0,0.0,0.0,0.0,0.0,5.241379310344827,0.0,0.48275862068965514
4,8,2023,rojhan,112,454.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,13.0,38.0,18.0,68.98088448,8.135900726,102.6488846,46.25,5.625,0.0,8.75,0.0,0.0,0.0,0.0,8.75,0.0,0.0
4,8,2023,jhang,135,318.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,97.0,59.0,43.0,84.04403589,6.286500176,271.3586137,4.37037037037037,1.6296296296296298,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,18-hazari,22,111.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,27.0,18.0,15.0,62.67087838,6.779984384,46.05122728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,a.p. sial,100,284.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,89.0,5.0,51.0,93.39676499,5.719889876,100.3060719,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,shorkot,120,379.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,61.0,41.0,20.0,85.60472562,6.218923893,105.4220251,4.833333333333333,2.75,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,t.t. singh,165,467.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,113.0,41.0,22.0,86.45147631,7.434118807,63.02169909,3.3333333333333335,1.8181818181818181,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,gojra,94,210.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,22.0,52.0,22.0,79.9751579,6.401455706,150.2355238,1.1702127659574468,2.2340425531914896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,pir mahal,95,253.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,97.0,40.0,34.0,18.09665739,6.167013532,115.7659902,5.578947368421053,2.210526315789474,0.0,2.210526315789474,0.0,0.0,0.0,0.0,2.210526315789474,0.0,0.0
4,8,2023,jaranwala,16,43.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,34.0,9.0,22.0,94.01331956,7.085982325,95.70525913,39.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,faisalabad,52,106.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,97.0,50.0,41.0,80.54498576,7.070959995,260.2634026,7.307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,sumundri,109,235.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,4.0,72.0,29.0,16.02542689,6.959404135,73.06862952,2.568807339449541,4.220183486238532,0.0,0.8256880733944955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,tandlianwala,165,459.5,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,5.0,140.0,45.0,46.69536813,6.273953676,66.37171179,0.7272727272727273,2.909090909090909,0.0,1.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,chak jhumra,8,22.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,106.0,8.0,43.0,61.88321072,6.877799264,91.67241761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,bhowana,12,39.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,2.0,70.0,17.0,51.42664176,6.251286661,110.6857506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,sargodha,6,24.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,20.0,16.0,52.0,92.30882391,6.825664782,83.75937135,555.0,278.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,278.3333333333333,0.0,0.0
4,8,2023,kot momin,4,4.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,33.0,17.0,201.0,92.03009222,5.638328481,65.80006004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,sillanwali,6,42.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,14.0,74.0,15.0,99.7240104,5.606620346,142.1430003,555.0,278.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,bhalwal,5,6.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,1.0,13.0,20.0,83.36094029,6.079497202,186.9226052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,shahpur,3,14.5,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,9.0,68.0,76.0,80.49172597,6.079998496,108.6211833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,khushab,18,142.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,93.0,41.0,17.0,66.50415474,6.047906679,105.4654703,0.0,0.0,61.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,quaidabad,4,15.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,8.0,13.0,50.0,93.47888842,6.14132902,87.9298085,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,mianwali,129,511.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,84.0,51.0,35.0,80.64416466,6.043304899,197.9791215,6.5891472868217065,1.7829457364341086,1.2403100775193798,2.4031007751937983,0.0,0.0,0.0,0.0,0.0,0.0,0.6201550387596899
4,8,2023,piplan,20,78.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,34.0,27.0,17.0,61.43378674,6.381201909,91.54560427,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,isa khel,15,55.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,69.0,122.0,45.0,92.88160462,6.234458417,242.8640342,44.666666666666664,0.0,44.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,bhakkar,31,72.5,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,40.0,64.0,6.0,15.57324389,6.983732393,87.85092352,20.967741935483872,0.0,10.32258064516129,10.32258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,mankera,28,56.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,108.0,129.0,16.0,37.57792132,5.180271502,50.9246554,38.21428571428571,0.0,12.85714285714286,12.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,kallor kot,40,207.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,116.0,73.0,203.0,69.35161206,5.665785202,60.65171481,25.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,darya khan,38,113.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,100.0,73.0,197.0,93.90305729,5.830892252,47.26052494,34.73684210526316,6.842105263157896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,kasur,8,20.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,94.0,50.0,37.0,80.66385045,6.94801983,209.5869708,312.5,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,patoki,4,10.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,110.0,140.0,20.0,17.17260319,6.442810053,75.49101167,625.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,chunian,4,4.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,23.0,21.0,17.0,93.69111672,6.469983276,95.4262599,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,2023,kot radha kishan,6,9.0,32.219288,37.12464,27.881788,22.971666,20.0,140.0,489.2379741668701,118.0,39.0,34.0,81.65769588,5.59503163,83.46532547,278.3333333333333,278.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2023,multan,114,542.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,91.0,53.0,40.0,81.41753846,5.386167788,264.6148697,16.14035087719298,0.0,0.0,7.719298245614035,0.0,0.0,2.280701754385965,0.0,7.719298245614035,0.0,0.7894736842105263
1,9,2023,shujabad,110,590.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,23.0,9.0,197.0,34.69776639,6.291540278,21.0000988,18.999999999999996,0.8181818181818182,0.0,14.909090909090908,0.0,0.0,4.090909090909091,0.0,11.545454545454545,0.0,0.8181818181818182
1,9,2023,jalal pur p.w,116,570.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,109.0,25.0,22.0,78.51206972,6.211748957,91.46442491,20.775862068965516,1.4655172413793103,0.0,12.672413793103448,0.0,0.0,1.4655172413793103,0.0,9.655172413793103,0.0,0.7758620689655172
1,9,2023,khanewal,132,966.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,89.0,54.0,38.0,83.5352163,6.685346424,230.4462359,5.151515151515151,0.0,0.0,2.8787878787878785,0.0,0.0,0.0,0.0,6.287878787878788,0.0,0.0
1,9,2023,jahanian,118,578.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,22.0,55.0,52.0,17.13159126,6.113935087,101.8474768,3.5593220338983054,0.0,0.0,0.6779661016949153,0.0,0.0,0.6779661016949153,0.0,7.88135593220339,0.0,0.0
1,9,2023,kabir wala,129,479.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,40.0,54.0,9.0,80.261731,5.6093956,98.46768642,3.643410852713178,1.7829457364341086,0.0,5.426356589147287,0.0,0.0,0.0,0.0,1.7829457364341086,0.0,0.0
1,9,2023,mian channu,117,329.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,39.0,6.0,40.0,62.99303471,7.162357641,68.97097538,5.811965811965812,0.0,0.0,9.487179487179487,0.0,0.0,0.0,0.0,4.358974358974359,0.0,0.0
1,9,2023,vehari,121,419.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,77.0,141.0,25.0,68.59232289,6.436691764,177.5764304,5.454545454545454,4.132231404958678,0.0,3.3884297520661155,0.0,0.0,2.066115702479339,0.0,6.115702479338844,0.0,0.0
1,9,2023,mailsi,116,647.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,27.0,60.0,8.0,61.57072498,6.293486295,213.3560921,10.431034482758621,1.4655172413793103,0.0,3.706896551724138,0.0,0.0,1.4655172413793103,0.0,6.724137931034482,0.0,0.0
1,9,2023,burewala,161,328.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,35.0,52.0,201.0,91.95769858,7.829211144,38.53254678,1.9254658385093166,1.5527950310559007,0.0,0.37267080745341613,0.0,0.0,0.37267080745341613,0.0,3.1055900621118013,0.0,0.0
1,9,2023,lodhran,157,934.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,68.0,58.0,38.0,83.03322691,6.336253525,221.2091958,9.29936305732484,1.5923566878980893,0.0,7.32484076433121,0.0,0.0,0.8280254777070064,0.0,6.114649681528663,0.0,2.8662420382165608
1,9,2023,dunya pur,124,854.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,111.0,18.0,52.0,51.0845903,6.047906679,108.3121789,10.403225806451614,0.6451612903225806,0.0,11.048387096774192,0.0,0.0,0.0,0.0,9.112903225806452,0.0,1.2903225806451613
1,9,2023,kehror pacca,112,263.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,77.0,35.0,31.0,84.84494575,7.227745516,75.82270467,11.964285714285715,5.625,0.0,2.410714285714286,0.0,0.0,0.0,0.0,6.3392857142857135,0.0,0.0
1,9,2023,sahiwal,147,462.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,78.0,58.0,44.0,80.88684822,5.108681786,284.4364567,3.6734693877551026,3.6734693877551026,0.0,3.265306122448979,0.0,0.0,0.0,0.0,3.265306122448979,0.0,0.0
1,9,2023,chicha watni,132,605.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,32.0,12.0,26.0,90.22507299,6.419536555,86.05078037,2.272727272727273,2.8787878787878785,0.0,1.7424242424242422,0.0,0.0,0.0,0.0,5.757575757575757,0.0,0.0
1,9,2023,pak pattan,58,138.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,108.0,62.0,39.0,80.41817957,6.415555956,153.9199807,8.96551724137931,5.862068965517241,0.0,5.862068965517241,0.0,0.0,0.0,0.0,5.862068965517241,0.0,0.0
1,9,2023,arif wala,63,184.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,34.0,76.0,34.0,92.92203105,7.339320929,89.9622014,0.0,5.079365079365079,0.0,0.0,0.0,0.0,0.0,0.0,5.079365079365079,0.0,0.0
1,9,2023,okara,50,96.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,93.0,56.0,36.0,82.05687182,6.98435366,185.2773389,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1,9,2023,renala khurd,47,116.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,21.0,77.0,24.0,84.86275707,6.119432215,79.84925393,0.0,4.468085106382979,0.0,4.468085106382979,0.0,0.0,0.0,0.0,4.468085106382979,0.0,0.0
1,9,2023,depalpur,26,70.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,92.0,69.0,203.0,82.0638878,7.303033217,116.6912176,0.0,29.615384615384617,0.0,14.615384615384613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2023,bahawalpur,103,826.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,17.0,30.0,21.0,56.85420099,6.266208727,149.2433497,32.038834951456316,8.446601941747572,0.0,24.466019417475728,0.0,0.0,10.388349514563105,0.0,25.436893203883493,0.0,16.990291262135923
1,9,2023,a.p.east,113,906.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,101.0,36.0,20.0,87.8274604,5.732453638,56.68833819,23.451327433628318,0.7964601769911505,0.0,20.353982300884958,0.7964601769911505,0.0,3.893805309734514,0.0,18.761061946902654,0.0,11.76991150442478
1,9,2023,yazman,121,950.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,100.0,55.0,45.0,18.25142068,6.93221485,206.3999208,26.611570247933887,0.0,0.0,21.818181818181817,0.0,0.0,4.793388429752065,0.0,16.363636363636363,0.0,8.181818181818182
1,9,2023,hasilpur,92,728.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,73.0,77.0,19.0,85.56083187,5.87707519,116.9106908,31.84782608695652,15.32608695652174,0.0,16.52173913043478,0.0,0.0,13.043478260869565,0.0,22.5,0.0,5.869565217391305
1,9,2023,bahawalnagar,99,548.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,85.0,58.0,41.0,80.31964408,7.038096361,226.6555374,21.41414141414141,5.151515151515151,0.0,11.212121212121213,0.0,0.0,0.0,0.0,14.242424242424242,0.0,0.0
1,9,2023,haroon abad,112,505.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,84.0,21.0,50.0,59.3189118,4.567446499,106.61905,20.71428571428571,5.625,0.0,7.142857142857142,0.0,0.0,1.6071428571428574,0.0,11.160714285714286,0.0,3.214285714285715
1,9,2023,fort abbas,112,518.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,91.0,94.0,16.0,57.56695719,7.012740397,172.0540491,21.517857142857146,5.625,0.0,7.946428571428572,0.0,0.0,1.6071428571428574,0.0,11.964285714285715,0.0,0.0
1,9,2023,minchinabad,100,363.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,1.0,67.0,19.0,65.35549924,6.87606733,103.923226,15.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,7.000000000000001,0.0,0.0
1,9,2023,chishtian,112,588.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,120.0,18.0,203.0,47.36534833,6.551750306,224.8315729,20.71428571428571,7.946428571428572,0.0,5.625,0.0,0.0,0.0,0.0,8.75,0.0,0.8035714285714287
1,9,2023,rahim yar khan,118,764.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,39.0,9.0,36.0,89.13163965,6.408437886,160.6217342,23.728813559322035,0.6779661016949153,0.6779661016949153,19.406779661016948,0.0,0.0,0.0,0.0,10.762711864406779,0.0,2.8813559322033897
1,9,2023,khan pur,112,568.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,23.0,26.0,52.0,85.99127934,6.439071996,153.7447398,27.142857142857142,0.8035714285714287,0.8035714285714287,19.91071428571429,0.0,0.0,0.0,0.0,11.160714285714286,0.0,0.8035714285714287
1,9,2023,liaquat pur,124,697.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,35.0,73.0,22.0,83.50423735,6.405054243,81.60211243,18.87096774193548,1.2903225806451613,0.6451612903225806,11.693548387096774,0.0,0.0,0.0,0.0,6.532258064516129,0.0,0.6451612903225806
1,9,2023,sadiqabad,112,561.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,35.0,140.0,81.0,82.89753705,6.877799264,122.7628653,23.125,0.0,0.0,14.375000000000002,0.0,0.0,0.0,0.0,10.357142857142856,0.0,0.8035714285714287
1,9,2023,d.g. khan,155,563.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,63.0,43.0,19.0,55.53128131,6.641906353,90.988051,21.225806451612904,2.903225806451613,0.0,11.225806451612902,0.0,0.0,0.0,0.0,5.806451612903226,0.0,2.064516129032258
1,9,2023,taunsa,140,499.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,90.0,23.0,23.0,69.02298571,5.864623352,136.8277041,18.357142857142858,4.571428571428571,1.0,11.714285714285714,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,9,2023,kot chutta,152,699.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,100.0,58.0,17.0,93.02871078,7.064973419,63.59276673,35.921052631578945,0.0,0.0,16.447368421052634,0.0,0.0,0.0,0.0,1.710526315789474,0.0,0.0
1,9,2023,muzaffargarh,160,561.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,99.0,17.0,201.0,91.40301608,6.535244251,196.2736367,11.75,0.375,0.0,7.062500000000001,0.0,0.0,0.0,0.0,6.25,0.0,0.0
1,9,2023,kot addu,160,553.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,100.0,6.0,31.0,80.33127223,7.189259647,112.337046,9.75,1.5625,0.8125,3.9375,0.0,0.0,0.0,0.0,5.875,0.0,0.375
1,9,2023,ali pur,160,711.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,69.0,59.0,23.0,64.07691942,6.167013532,180.2513601,16.8125,4.3125,0.375,12.125,0.0,0.0,0.0,0.0,10.1875,0.0,0.375
1,9,2023,jatoi,160,739.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,0.0,59.0,35.0,45.61143594,6.231049028,68.4951189,12.875,0.375,0.0,7.8125,0.0,0.0,0.0,0.0,7.062500000000001,0.0,0.8125
1,9,2023,layyah,231,704.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,69.0,37.0,42.0,83.37011772,7.073453503,251.0549998,6.926406926406926,1.5151515151515151,1.2987012987012987,2.9870129870129873,0.0,0.0,0.0,0.0,3.2034632034632033,0.0,0.0
1,9,2023,chobara,127,216.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,5.0,130.0,33.0,80.47152737,6.012632591,26.52364146,12.992125984251967,3.0708661417322833,0.6299212598425198,6.220472440944882,0.0,0.0,0.0,0.0,7.4015748031496065,0.0,0.0
1,9,2023,karor lal esan,154,355.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,21.0,21.0,33.0,22.7182355,7.825531916,199.4766779,10.12987012987013,1.6883116883116884,0.8441558441558442,5.064935064935065,0.0,0.0,0.0,0.0,4.220779220779221,0.0,0.0
1,9,2023,rajanpur,164,542.0,32.212147,38.02464,26.731785,21.217203,20.0,140.0,509.2379741668701,74.0,35.0,40.0,80.15836264,6.980400905,242.8640342,27.500000000000004,0.36585365853658536,0.0,12.256097560975611,0.0,0.0,0.0,0.0,2.6219512195121952,0.0,0.36585365853658536
